id,debugName,category,missionType,missionTypeKey,title,titleKey,description,descriptionKey,descriptionLocKey,rewardUEC,timeToComplete,canBeShared,illegal,factionGuid,locations,destinations,prerequisites,tokenSubstitutions,minStanding,maxStanding,blueprintRewards,isBlueprintReward,isBlueprintChainPrerequisite,blueprintChainDepth,personalCooldownTime,rewardRepCalculated,factionRewards,factionRewardsRaw,shipEncounters,haulingOrders,itemRewards,completionTags,pyroRegion,buyIn,onceOnly,maxPlayersPerInstance,availableInPrison,canReacceptAfterAbandoning,canReacceptAfterFailing,hasPersonalCooldown,abandonedCooldownTime,hideInMobiGlas,systems,factionRewards_fail,requiredScenarios,isIntro,requiredIntros,linkedIntros,pickupCount,deliveryCount,propertyValues
b663a2f6-a889-47eb-821d-194da213a9ed,HH_Pyro_LastLandings_Local_1box_Single_Courier,career,Delivery,@mobiGlas_ui_MissionType_Delivery,[DESTINATION] Errand,@Headhunters_Delivery_Outpost_title_001,Got a box sitting at <EM4>[LOCATION]</EM4> that needs to make its way over to <EM4>[DESTINATION]</EM4>. Any chance you can knock this out real quick?\n\nMight be the easiest gig I’ve ever assigned out. Only real threat would be tripping over your own feet. A <EM4>handheld tractor beam</EM4> would also be smart to bring along. \n\nStows out.,@Headhunters_Delivery_Outpost_desc_001,Headhunters_Delivery_Outpost_desc_001,48250,10,1,1,09efeef4-c646-408d-a979-3ae56a3b1beb,"[""2bf5964699bc"",""d6442a558a8a"",""f0e9a54110e5""]","[""28f1df942207"",""9a36cecf9c43"",""eff8199a6954"",""6b3771fe8d99"",""0123da736eb0"",""14232e0eca21"",""bd7d79caa28e"",""76bc1623ea1a"",""18135e556c4d"",""5d5c7bc6ae43"",""2c5bc44c1148"",""a4fb533d6b50""]","{""location"":[{""name"":""Last Landings"",""navIcon"":""Outpost""}]}","{""ReputationRank"":""@mobiGlas_Reputation_Stance_Neutral""}","{""guid"":""a8f635c5-7fc0-4d27-8a08-27bb3476bfb8"",""name"":""Neutral"",""minReputation"":0,""nameKey"":""mobiGlas_Reputation_Stance_Neutral"",""scopeName"":""FactionReputation"",""scopeGuid"":""d31bd373-35ab-4ea4-b0a7-0ccc867ef082"",""includeWhenSharing"":false}","{""guid"":""426da095-27b1-4ac3-8722-af57a973c79c"",""name"":""Elite Contractor"",""minReputation"":95250,""nameKey"":""RepScope_Contractor_Rank6""}",,false,false,,15,,,,,,,,,,,1,,,,1,1,,"[""Pyro""]",,,,,,,,"{""NumberOfHaulingOrders"":1}"
fb689d82-0fd7-459b-aab2-8e417df6815a,RR_Pyro_Checkmate_Local_1box_Single_Courier,story,Delivery,@mobiGlas_ui_MissionType_Delivery,[DESTINATION] Stroll,@roughready_delivery_station_title_001,Any chance you’re at [DESTINATION]?\n\nNeed a box hustled from <EM4>[LOCATION]</EM4> to <EM4>[DESTINATION]</EM4>. Get it there on time and unbroken and it’ll be the easiest creds you’ll ever earn.   \n\n-Smokey,@roughready_delivery_station_desc_001,roughready_delivery_station_desc_001,8000,4,1,,,"[""3bea8dfc6df9"",""b11ab2d9d75d"",""93eddcdfc562"",""6e602a962d63"",""129401db338b"",""1e5c0943e6aa"",""36bd61c4de03"",""c6cc3775bece"",""5057baf2065d"",""146ef7e3c5d7"",""87df153e357d""]","[""26d3e4e80afd"",""86a2b58d737b"",""715c0094f7e5"",""b34dfbf79585"",""7bb1fac44c5c"",""21a5fc5ee1aa"",""c16617ba078b"",""d1366d7f9819"",""5526042d4f20"",""80113cf47ca8"",""aab9fdd0f1dd"",""7eb4455b0f84"",""20c7c6f70474"",""330bbff3afc8"",""db065f4360de"",""6513db5889a1"",""eb4da8a2cf2e"",""af92c3f8fc4e"",""a12019e2d998"",""062e2f4db72d"",""cf8a05422c09"",""e8548955475c"",""b6c307208361"",""567d45cd2581"",""7efc894e8113""]","{""location"":[{""name"":""Checkmate"",""navIcon"":""Station""}]}",,,,,false,false,,45,,,,,,,,,,,1,,1,,1,45,,"[""Pyro""]",,,,,,,,"{""NumberOfHaulingOrders"":1}"
80933e8d-c9bf-492b-b69f-c5abd24962e9,HH_Pyro_RegionB_M_CFPOutposts_EliminateAll,career,Mercenary,@mobiglas_ui_Mercenary,[LOCATION] has been greenlit,@headhunters_eliminateall_cfp_M_title_001,"Word came down from the Judge that we're to hit [LOCATION]. It's owned by CFP and security there have been less than hospitable to some of the locals, so they gotta go.\n\nThey may talk a big game about bringing security, but they got guns and are more than happy to use 'em.\n\nStows out.",@headhunters_eliminateall_cfp_M_desc_001,headhunters_eliminateall_cfp_M_desc_001,70750,16,1,,09efeef4-c646-408d-a979-3ae56a3b1beb,"[""d98be76a2d65"",""2095e9ce55be"",""5794e71a2b5c"",""75262d3421ac"",""1e5c0943e6aa"",""14dd6512bd79"",""87df153e357d"",""14f068c4cf1e"",""61ff5d4d940c"",""8d294dbba0c1"",""c6cc3775bece"",""df3877362402"",""8c8acae1dfba"",""739a414c9317"",""b645314e875f"",""6eb60cc29dc8"",""1f69f43be34a"",""ab9e3c73b7c1"",""1a3241d984d1"",""47a1178da466"",""f34aa4a6727f"",""434b73881761""]","[""f66203b233fe"",""df1453756b12"",""90702af74d4f"",""fadbc0859c30"",""096e3ba4169c"",""72639ae8acf2"",""19d76453016d"",""513ebb19a66a"",""66189b44bfa9"",""ef4a64dc76e4"",""52245f1e49fa"",""f7a20f0a665c"",""c096760149b0"",""53c2e6b51653"",""6955146abcad"",""ccd269a155eb"",""0123da736eb0""]","{""location"":[{""name"":""Pyro"",""navIcon"":""Star""}],""locality"":[{""name"":""RegionB""}]}","{""ReputationRank"":""@RepScope_Contractor_Rank1""}","{""guid"":""fc15a087-8f8f-4cad-bc45-2e6617d7a363"",""name"":""Jr. Contractor"",""minReputation"":800,""nameKey"":""RepScope_Contractor_Rank1"",""scopeName"":""FactionReputation"",""scopeGuid"":""d31bd373-35ab-4ea4-b0a7-0ccc867ef082"",""includeWhenSharing"":false}","{""guid"":""426da095-27b1-4ac3-8722-af57a973c79c"",""name"":""Elite Contractor"",""minReputation"":95250,""nameKey"":""RepScope_Contractor_Rank6""}","[{""blueprintPool"":""e9947de1-6160-4d62-a319-2f4693140c88"",""chance"":1,""poolName"":""BP_MISSIONREWARD_HeadHunters_MercenaryFPS_EliminateALL_RegionAB"",""trigger"":""complete""}]",true,false,0,1,,Headhunters: +150,"[{""factionGuid"":""09efeef4-c646-408d-a979-3ae56a3b1beb"",""amount"":150}]",,,,,"[""B""]",,,1,,,,,1,,"[""Pyro""]",,,,,,,,
4f141dc7-cd46-8fa0-bcc3-c18d0101a49a,HH_Pyro_RegionD_Rank3_Regional_Handyman,career,Maintenance,@mobiglas_ui_Maintenance,[LOCATION] needs a bunch of repairs,@headhunters_maintenance_M_title_001,"Need somebody handy with tools to pop over to <EM4>[LOCATION]</EM4> and help out with some repairs. Our last repair guy knocked out most of the fixes but there's still some stuff that could use looking at.\n\nI think if you've got <EM4>six fuses</EM4>, a <EM4>salvaging tool</EM4>, and <EM4>enough RMC canisters to patch up around five pipes</EM4>, you should be covered.\n\nHopefully you know what you're doing, but just in case, the <EM4>“Guide to Maintenance”</EM4> in your mobiGlas Journal might be worth a look.\n\nStows out.",@headhunters_maintenance_M_desc_001,headhunters_maintenance_M_desc_001,76500,15,1,1,09efeef4-c646-408d-a979-3ae56a3b1beb,"[""f2dd5bcb3e31"",""4431dffef72e"",""30242d67418a"",""146ef7e3c5d7"",""01d7d67aabc1"",""ab9e3c73b7c1"",""1a3241d984d1"",""923414978cb1"",""974709d7189f"",""1f27fb0c91ac"",""dfdcc01fa632"",""4c18ab0273c6"",""94b733610862"",""faeeb9fd0d25"",""4ade8d4cea83""]",,"{""locality"":[{""name"":""RegionD""}]}","{""ReputationRank"":""@RepScope_Contractor_Rank3""}","{""guid"":""a1a5c737-52f1-4ee5-88e4-28b47b84938f"",""name"":""Sr. Contractor"",""minReputation"":5800,""nameKey"":""RepScope_Contractor_Rank3"",""scopeName"":""FactionReputation"",""scopeGuid"":""d31bd373-35ab-4ea4-b0a7-0ccc867ef082"",""includeWhenSharing"":false}","{""guid"":""426da095-27b1-4ac3-8722-af57a973c79c"",""name"":""Elite Contractor"",""minReputation"":95250,""nameKey"":""RepScope_Contractor_Rank6""}",,false,false,,30,,Headhunters: +100\nCitizens For Prosperity: +50,"[{""factionGuid"":""09efeef4-c646-408d-a979-3ae56a3b1beb"",""amount"":100},{""factionGuid"":""5a6914c9-3d56-47e0-9fe2-b264ee17b992"",""amount"":50}]",,,,,"[""D""]",,,1,,1,,1,10,,"[""Pyro""]",,,,,,,,
2faacd74-10f4-4b31-8e24-cca9c78841b8,CFP_Pyro_RegionB_M_CFPXSOutposts_HH_EliminateAll,career,Mercenary,@mobiglas_ui_Mercenary,[LOCATION] needs assistance,@cfp_defend_headhunters_M_title_001,"Headhunters have launched an unprovoked attack against [LOCATION]. Although we don't support the use of violence, Citizens for Prosperity won't let innocent people die. We need qualified security personnel to retake the outpost.\n\nLima Endicott\nLead Dispatcher\nCitizens for Prosperity",@cfp_defend_headhunters_M_desc_001,cfp_defend_headhunters_M_desc_001,82750,20,1,,5a6914c9-3d56-47e0-9fe2-b264ee17b992,"[""2095e9ce55be"",""5794e71a2b5c"",""75262d3421ac"",""1e5c0943e6aa"",""14dd6512bd79"",""87df153e357d"",""14f068c4cf1e"",""61ff5d4d940c"",""8d294dbba0c1"",""c6cc3775bece"",""df3877362402"",""8c8acae1dfba"",""739a414c9317"",""b645314e875f"",""6eb60cc29dc8"",""1f69f43be34a"",""ab9e3c73b7c1"",""1a3241d984d1"",""47a1178da466"",""f34aa4a6727f"",""434b73881761""]",,"{""locality"":[{""name"":""RegionB""}]}","{""ReputationRank"":""@RepScope_Contractor_Rank1""}","{""guid"":""fc15a087-8f8f-4cad-bc45-2e6617d7a363"",""name"":""Jr. Contractor"",""minReputation"":800,""nameKey"":""RepScope_Contractor_Rank1"",""scopeName"":""FactionReputation"",""scopeGuid"":""d31bd373-35ab-4ea4-b0a7-0ccc867ef082"",""includeWhenSharing"":false}","{""guid"":""426da095-27b1-4ac3-8722-af57a973c79c"",""name"":""Elite Contractor"",""minReputation"":95250,""nameKey"":""RepScope_Contractor_Rank6""}","[{""blueprintPool"":""633d4069-c160-43d2-892d-2d8222261c20"",""chance"":1,""poolName"":""BP_MISSIONREWARD_CFP_Outpost_RegionAB"",""trigger"":""complete""}]",true,false,0,45,,Citizens For Prosperity: +100\nCitizens For Prosperity: +50,"[{""factionGuid"":""5a6914c9-3d56-47e0-9fe2-b264ee17b992"",""amount"":100},{""factionGuid"":""5a6914c9-3d56-47e0-9fe2-b264ee17b992"",""amount"":50}]",,,,,"[""B""]",,,1,,1,,1,45,,"[""Pyro""]",,,,"[{""debugName"":""CFP_Pyro_Intro_EliminateAll"",""title"":""Establishing Security""}]",,,,
3c33b776-e65f-46fc-930e-52e326df8ddc,CFP_Pyro_RegionA_H_CFPOutposts_MultiEliminateAllAndBoss,career,Mercenary,@mobiglas_ui_Mercenary,[LOCATION] needs help,@cfp_defend_boss_Generic_title_001,"We just received reports of a massive attack against [LOCATION] by a large group of armed individuals led by [TARGET], a notorious outlaw who has been threatening Citizens for Prosperity personnel for months. Details are still yet to be confirmed but we know there have been multiple casualties.\n\nCitizens for Prosperity is looking for any qualified security personnel to go and retake the outposts from these hostile elements. Our understanding is that [TARGET] tends to hide behind their soldiers, but will emerge if you take enough of the rank-and-file out.\n\nWhile we don't like to resort to violence, management can see no other way of resolving this situation and continuing our good work in the system.\n\nGood luck,\n\nLima Endicott\nLead Dispatcher\nCitizens for Prosperity",@cfp_defend_boss_Generic_desc_001,cfp_defend_boss_Generic_desc_001,114500,25,1,,5a6914c9-3d56-47e0-9fe2-b264ee17b992,"[""ae943691e11e"",""1031d1c3fd1c"",""e1cc9206c90b"",""2560c0692324"",""70bbcb834007"",""e865decfb890"",""fdf2dd62b6ce"",""6e9983a50bf5"",""0a35ab4f2f9c"",""654572d92820"",""671881bc5e5f"",""734187a92356"",""61ff5d4d940c"",""3bea8dfc6df9"",""82dd6905d19f"",""ffce094ee02b"",""36bd61c4de03"",""2b0a9130bf2d"",""e2576e1c954b"",""bb2b2ec487c7"",""aaf8326871d5"",""99625b28af25"",""0b601241629d"",""8c8acae1dfba"",""799f719e00eb"",""4003afc3ae50"",""9b2f41b36fc1""]",,"{""locality"":[{""name"":""RegionA""}]}","{""ReputationRank"":""@RepScope_Contractor_Rank4""}","{""guid"":""f97544c1-66a4-4aff-af1a-4da20f114f72"",""name"":""Veteran Contractor"",""minReputation"":15000,""nameKey"":""RepScope_Contractor_Rank4"",""scopeName"":""FactionReputation"",""scopeGuid"":""d31bd373-35ab-4ea4-b0a7-0ccc867ef082"",""includeWhenSharing"":false}","{""guid"":""426da095-27b1-4ac3-8722-af57a973c79c"",""name"":""Elite Contractor"",""minReputation"":95250,""nameKey"":""RepScope_Contractor_Rank6""}","[{""blueprintPool"":""a2da9707-9859-4da0-9f4b-90e5afe45833"",""chance"":1,""poolName"":""BP_MISSIONREWARD_CFP_Outpost_RegionC"",""trigger"":""complete""}]",true,false,0,45,,Citizens For Prosperity: +800\nCitizens For Prosperity: +50,"[{""factionGuid"":""5a6914c9-3d56-47e0-9fe2-b264ee17b992"",""amount"":800},{""factionGuid"":""5a6914c9-3d56-47e0-9fe2-b264ee17b992"",""amount"":50}]",,,,,"[""A""]",,,1,,1,,1,45,,"[""Pyro""]",,,,"[{""debugName"":""CFP_Pyro_Intro_EliminateAll"",""title"":""Establishing Security""}]",,,,
46917e35-339c-1388-7f62-5b3af2420388,HH_Pyro_RegionD_Rank5_Regional_Handyman,career,Maintenance,@mobiglas_ui_Maintenance,[LOCATION] needs massive repairs,@headhunters_maintenance_H_title_001,"The storms over at <EM4>[LOCATION]</EM4> are getting to be a real pain in the ass. One of our outposts got absolutely reamed yesterday and needs some serious repairs so we're looking for help.\n\nFigure you'd need to bring <EM4>about six fuses</EM4>, a <EM4>salvaging tool</EM4>, and <EM4>enough RMC canisters to deal with at most eight busted pipes</EM4>. We think that’ll cover, but you'll get exact numbers on site.\n\nHell with this place.\n\nHopefully you know what you're doing, but just in case, that <EM4>“Guide to Maintenance”</EM4> in your mobiGlas Journal might be worth a look.\n\nStows out.",@headhunters_maintenance_H_desc_001,headhunters_maintenance_H_desc_001,132750,20,1,1,09efeef4-c646-408d-a979-3ae56a3b1beb,"[""f2dd5bcb3e31"",""4431dffef72e"",""30242d67418a"",""146ef7e3c5d7"",""01d7d67aabc1"",""ab9e3c73b7c1"",""1a3241d984d1"",""923414978cb1"",""974709d7189f"",""1f27fb0c91ac"",""dfdcc01fa632"",""4c18ab0273c6"",""94b733610862"",""faeeb9fd0d25"",""4ade8d4cea83""]",,"{""locality"":[{""name"":""RegionD""}]}","{""ReputationRank"":""@RepScope_Contractor_Rank5""}","{""guid"":""1f7f050b-2bed-4f1e-806b-1988c5f09017"",""name"":""Head Contractor"",""minReputation"":38000,""nameKey"":""RepScope_Contractor_Rank5"",""scopeName"":""FactionReputation"",""scopeGuid"":""d31bd373-35ab-4ea4-b0a7-0ccc867ef082"",""includeWhenSharing"":false}","{""guid"":""426da095-27b1-4ac3-8722-af57a973c79c"",""name"":""Elite Contractor"",""minReputation"":95250,""nameKey"":""RepScope_Contractor_Rank6""}",,false,false,,30,,Headhunters: +400\nCitizens For Prosperity: +50,"[{""factionGuid"":""09efeef4-c646-408d-a979-3ae56a3b1beb"",""amount"":400},{""factionGuid"":""5a6914c9-3d56-47e0-9fe2-b264ee17b992"",""amount"":50}]",,,,,"[""D""]",,,1,,1,,1,10,,"[""Pyro""]",,,,,,,,
4cd06280-1bb4-8ddb-2bcb-8cf6e714c3a4,HH_Pyro_RegionD_Rank0_Regional_Handyman,career,Maintenance,@mobiglas_ui_Maintenance,[LOCATION] needs some repairs,@headhunters_maintenance_local_E_title_001,"Hey if you’re reading this, we need a hand. An outpost of ours down at <EM4>[LOCATION]</EM4> got hit by a nasty storm and suffered some damage. None of our usual techs are available (or alive) to swing by so we wanna hire someone to go fix some fuses (no idea how many but <EM4>no more than three</EM4> I think). If you can bring a <EM4>salvaging tool</EM4> with <EM4>enough RMC canisters to sort out around three pipes</EM4>, we should be good.\n\nHopefully you know what you're doing, but just in case, the <EM4>“Guide to Maintenance”</EM4> in your mobiGlas Journal might be worth a look.\n\nStows out.",@headhunters_maintenance_local_E_desc_001,headhunters_maintenance_local_E_desc_001,35250,10,1,1,09efeef4-c646-408d-a979-3ae56a3b1beb,"[""f2dd5bcb3e31"",""4431dffef72e"",""30242d67418a"",""146ef7e3c5d7"",""01d7d67aabc1"",""ab9e3c73b7c1"",""1a3241d984d1"",""923414978cb1"",""974709d7189f"",""1f27fb0c91ac"",""dfdcc01fa632"",""4c18ab0273c6"",""94b733610862"",""faeeb9fd0d25"",""4ade8d4cea83""]",,"{""locality"":[{""name"":""RegionD""}]}","{""ReputationRank"":""@mobiGlas_Reputation_Stance_Neutral""}","{""guid"":""a8f635c5-7fc0-4d27-8a08-27bb3476bfb8"",""name"":""Neutral"",""minReputation"":0,""nameKey"":""mobiGlas_Reputation_Stance_Neutral"",""scopeName"":""FactionReputation"",""scopeGuid"":""d31bd373-35ab-4ea4-b0a7-0ccc867ef082"",""includeWhenSharing"":false}","{""guid"":""a8f635c5-7fc0-4d27-8a08-27bb3476bfb8"",""name"":""Neutral"",""minReputation"":0,""nameKey"":""mobiGlas_Reputation_Stance_Neutral""}",,false,false,,30,,Headhunters: +25\nCitizens For Prosperity: +50,"[{""factionGuid"":""09efeef4-c646-408d-a979-3ae56a3b1beb"",""amount"":25},{""factionGuid"":""5a6914c9-3d56-47e0-9fe2-b264ee17b992"",""amount"":50}]",,,,,"[""D""]",,,1,,1,,1,10,,"[""Pyro""]",,,,,,,,
4669a238-eee1-b6c8-ad86-78e0e2a9ec86,HH_Pyro_RegionD_Rank1_Regional_Handyman,career,Maintenance,@mobiglas_ui_Maintenance,[LOCATION] needs some repairs,@headhunters_maintenance_local_E_title_001,"Hey if you’re reading this, we need a hand. An outpost of ours down at <EM4>[LOCATION]</EM4> got hit by a nasty storm and suffered some damage. None of our usual techs are available (or alive) to swing by so we wanna hire someone to go fix some fuses (no idea how many but <EM4>no more than three</EM4> I think). If you can bring a <EM4>salvaging tool</EM4> with <EM4>enough RMC canisters to sort out around three pipes</EM4>, we should be good.\n\nHopefully you know what you're doing, but just in case, the <EM4>“Guide to Maintenance”</EM4> in your mobiGlas Journal might be worth a look.\n\nStows out.",@headhunters_maintenance_local_E_desc_001,headhunters_maintenance_local_E_desc_001,42250,12,1,1,09efeef4-c646-408d-a979-3ae56a3b1beb,"[""f2dd5bcb3e31"",""4431dffef72e"",""30242d67418a"",""146ef7e3c5d7"",""01d7d67aabc1"",""ab9e3c73b7c1"",""1a3241d984d1"",""923414978cb1"",""974709d7189f"",""1f27fb0c91ac"",""dfdcc01fa632"",""4c18ab0273c6"",""94b733610862"",""faeeb9fd0d25"",""4ade8d4cea83""]",,"{""locality"":[{""name"":""RegionD""}]}","{""ReputationRank"":""@RepScope_Contractor_Rank1""}","{""guid"":""fc15a087-8f8f-4cad-bc45-2e6617d7a363"",""name"":""Jr. Contractor"",""minReputation"":800,""nameKey"":""RepScope_Contractor_Rank1"",""scopeName"":""FactionReputation"",""scopeGuid"":""d31bd373-35ab-4ea4-b0a7-0ccc867ef082"",""includeWhenSharing"":false}","{""guid"":""426da095-27b1-4ac3-8722-af57a973c79c"",""name"":""Elite Contractor"",""minReputation"":95250,""nameKey"":""RepScope_Contractor_Rank6""}",,false,false,,30,,Headhunters: +50\nCitizens For Prosperity: +50,"[{""factionGuid"":""09efeef4-c646-408d-a979-3ae56a3b1beb"",""amount"":50},{""factionGuid"":""5a6914c9-3d56-47e0-9fe2-b264ee17b992"",""amount"":50}]",,,,,"[""D""]",,,1,,1,,1,10,,"[""Pyro""]",,,,,,,,
7462c715-9517-451b-a32d-8e6b3ec0122d,HH_Pyro_RegionA_VLRT_Criminals_KillShip,career,Bounty Hunter,@mobiglas_ui_BountyHunter,[TARGET] needs stomping,@headhunters_killship_gen_vlrt_title_001,Got a small fry who thinks they can hit the Headhunters and get away with it. So [TARGET] tried to knock over one of our stashes and think they can get away with it. \n\nLast we heard they were spotted around [LOCATION]. We need someone to head over and send a very clear message who is the reigning power in the system.\n\nDo it quick and clean.\n\nStows out.,@headhunters_killship_gen_vlrt_desc_001,headhunters_killship_gen_vlrt_desc_001,43250,12,1,1,09efeef4-c646-408d-a979-3ae56a3b1beb,"[""ae943691e11e"",""1031d1c3fd1c"",""e1cc9206c90b"",""2560c0692324"",""70bbcb834007"",""e865decfb890"",""fdf2dd62b6ce"",""6e9983a50bf5"",""0a35ab4f2f9c"",""654572d92820"",""671881bc5e5f"",""734187a92356"",""61ff5d4d940c"",""3bea8dfc6df9"",""82dd6905d19f"",""ffce094ee02b"",""36bd61c4de03"",""2b0a9130bf2d"",""e2576e1c954b"",""bb2b2ec487c7"",""aaf8326871d5"",""99625b28af25"",""0b601241629d"",""8c8acae1dfba"",""799f719e00eb"",""4003afc3ae50"",""9b2f41b36fc1""]",,"{""locality"":[{""name"":""RegionA""}]}","{""Danger"":""@hurston_danger_004"",""ReputationRank"":""@RepScope_Contractor_Rank1""}","{""guid"":""fc15a087-8f8f-4cad-bc45-2e6617d7a363"",""name"":""Jr. Contractor"",""minReputation"":800,""nameKey"":""RepScope_Contractor_Rank1"",""scopeName"":""FactionReputation"",""scopeGuid"":""d31bd373-35ab-4ea4-b0a7-0ccc867ef082"",""includeWhenSharing"":false}","{""guid"":""426da095-27b1-4ac3-8722-af57a973c79c"",""name"":""Elite Contractor"",""minReputation"":95250,""nameKey"":""RepScope_Contractor_Rank6""}","[{""blueprintPool"":""0e810eae-7b66-45aa-a18f-ffc1aae15585"",""chance"":1,""poolName"":""BP_REWARDS_HeadHuntersMercenaryShipRegionA"",""trigger"":""complete""}]",true,false,0,45,,,,"{""spawnConfig"":{""groups"":[{""role"":""Target"",""poolId"":""b2c2ff259f7d"",""waves"":[{""name"":""Target"",""minShips"":1,""maxShips"":1,""slots"":[{""poolId"":""b2c2ff259f7d"",""minCount"":1,""maxCount"":1}]}],""classification"":""criminal""},{""role"":""Reinforcments"",""poolId"":""c2d23f2b6db5"",""waves"":[{""name"":""Reinforcments"",""minShips"":1,""maxShips"":3,""slots"":[{""poolId"":""c2d23f2b6db5"",""minCount"":1,""maxCount"":3}]}],""classification"":""criminal""}],""waveDelay"":null,""numberOfWaves"":null,""totalMinShips"":2,""totalMaxShips"":4}}",,,,"[""A""]",,,1,,1,,1,45,,"[""Pyro""]",,,,,,,,
